time,dev1,dev2,connection
489358.0,4,10,up
489381.0,59,97,up
489412.0,46,48,up
489419.0,19,22,up
489421.0,12,28,up
489465.0,9,25,up
489489.0,16,30,up
489497.0,23,72,up
489506.0,8,16,up
489527.0,23,32,up
489535.0,11,48,up
489537.0,16,30,up
489539.0,4,10,up
489540.0,19,22,up
489561.0,59,97,up
489575.0,32,72,up
489586.0,17,28,up
489596.0,11,48,up
489596.0,16,30,up
489611.0,14,78,up
489615.0,9,25,up
489621.0,12,28,up
489639.0,16,30,up
489646.0,17,28,up
489651.0,12,17,up
489659.0,19,22,up
489676.0,17,39,up
489677.0,23,32,up
489691.0,8,16,up
489719.0,19,42,up
489719.0,4,10,up
489744.0,11,48,up
489746.0,8,16,up
489766.0,17,39,up
489779.0,4,10,up
489785.0,32,72,up
489802.0,59,97,up
489806.0,16,30,up
489806.0,8,16,up
489807.0,27,86,up
489815.0,32,72,up
489826.0,17,28,up
489836.0,11,48,up
489836.0,16,30,up
489839.0,19,42,up
489846.0,32,72,up
489851.0,14,78,up
489861.0,9,56,up
489864.0,11,46,up
489917.0,23,72,up
489922.0,59,97,up
489924.0,11,48,up
489926.0,16,30,up
489929.0,4,10,up
489930.0,19,22,up
489944.0,18,74,up
489946.0,12,17,up
489960.0,19,42,up
489969.0,14,78,up
489983.0,46,48,up
489984.0,11,46,up
489986.0,16,30,up
490026.0,14,78,up
490041.0,12,17,up
490046.0,8,16,up
490057.0,23,32,up
490065.0,25,56,up
490065.0,9,25,up
490066.0,17,28,up
490086.0,14,78,up
490095.0,9,25,up
490106.0,16,30,up
490109.0,4,10,up
490111.0,8,16,up
490139.0,11,48,up
490141.0,8,16,up
490149.0,16,30,up
490161.0,12,17,up
490161.0,9,25,up
490164.0,20,43,up
490169.0,11,48,up
490169.0,4,10,up
490184.0,60,67,up
490187.0,23,32,up
490189.0,24,85,up
490199.0,11,48,up
490200.0,19,22,up
490202.0,17,28,up
490230.0,4,10,up
490234.0,32,72,up
490239.0,16,30,up
490275.0,9,25,up
490282.0,59,97,up
490286.0,16,30,up
490287.0,27,86,up
490296.0,14,78,up
490306.0,12,17,up
490319.0,11,46,up
490319.0,19,22,up
490321.0,8,16,up
490321.0,8,30,up
490322.0,23,72,up
490347.0,27,86,up
490351.0,8,30,up
490363.0,15,102,up
490367.0,17,28,up
490377.0,8,16,up
490395.0,9,25,up
490408.0,27,86,up
490426.0,17,39,up
490431.0,9,25,up
490449.0,16,30,up
490486.0,17,28,up
490499.0,19,22,up
490507.0,1,45,up
490521.0,9,25,up
490522.0,59,106,up
490530.0,19,22,up
490546.0,12,17,up
490551.0,3,73,up
490553.0,12,38,up
490561.0,8,30,up
490587.0,27,86,up
490589.0,11,48,up
490592.0,28,39,up
490617.0,8,16,up
490619.0,22,97,up
490660.0,15,102,up
490666.0,12,17,up
490673.0,46,48,up
490679.0,1,45,up
490679.0,60,67,up
490680.0,11,46,up
490680.0,11,48,up
490681.0,23,72,up
490696.0,17,28,up
490702.0,12,28,up
490709.0,11,48,up
490715.0,23,72,up
490740.0,19,42,up
490742.0,8,30,up
490756.0,12,17,up
490756.0,17,28,up
490763.0,11,48,up
490809.0,15,102,up
490831.0,8,16,up
490846.0,17,28,up
490853.0,11,48,up
490867.0,36,47,up
490869.0,15,102,up
490890.0,19,22,up
490896.0,14,78,up
490937.0,17,28,up
490942.0,12,38,up
490949.0,19,22,up
490960.0,8,30,up
490972.0,9,25,up
490999.0,24,85,up
491020.0,16,30,up
491027.0,17,28,up
491031.0,23,72,up
491032.0,9,25,up
491033.0,12,38,up
491033.0,46,48,up
491059.0,24,85,up
491062.0,9,25,up
491069.0,22,42,up
491097.0,16,30,up
491152.0,12,28,up
491153.0,11,48,up
491190.0,60,67,up
491196.0,14,78,up
491253.0,17,28,up
491269.0,24,85,up
491276.0,8,16,up
491297.0,17,28,up
491312.0,8,16,up
491343.0,17,28,up
491370.0,19,42,up
491395.0,20,43,up
491405.0,23,72,up
491416.0,9,25,up
491420.0,46,48,up
491425.0,60,67,up
491433.0,12,28,up
491433.0,17,28,up
491434.0,4,10,up
491450.0,11,48,up
491452.0,12,17,up
491482.0,12,17,up
491482.0,12,28,up
491490.0,19,42,up
491501.0,14,78,up
491523.0,12,28,up
491523.0,17,28,up
491536.0,9,25,up
491539.0,24,85,up
491539.0,46,48,up
491572.0,12,38,up
491612.0,8,16,up
491619.0,16,30,up
491649.0,16,30,up
491672.0,8,30,up
491690.0,11,48,up
491700.0,19,42,up
491702.0,8,30,up
491704.0,17,28,up
491718.0,12,17,up
491722.0,12,28,up
491729.0,11,48,up
491733.0,17,28,up
491745.0,9,25,up
491759.0,16,30,up
491769.0,8,30,up
491785.0,20,43,up
491789.0,11,48,up
491790.0,19,42,up
491793.0,17,28,up
491822.0,8,30,up
491823.0,12,28,up
491848.0,8,16,up
491849.0,19,22,up
491878.0,27,35,up
491880.0,22,42,up
491905.0,20,43,up
491940.0,19,42,up
491942.0,8,30,up
491943.0,12,28,up
491958.0,17,39,up
492018.0,12,17,up
492023.0,12,28,up
492028.0,16,30,up
492028.0,8,16,up
492030.0,19,22,up
492030.0,19,42,up
492049.0,9,25,up
492053.0,60,67,up
492085.0,20,43,up
492093.0,17,28,up
492100.0,14,78,up
492107.0,9,25,up
492108.0,12,17,up
492123.0,12,28,up
492151.0,19,42,up
492180.0,11,46,up
492197.0,14,78,up
492198.0,17,38,up
492208.0,8,16,up
492213.0,8,30,up
492238.0,8,16,up
492268.0,27,76,up
492310.0,16,30,up
492316.0,9,25,up
492328.0,27,35,up
492348.0,17,38,up
492377.0,14,78,up
492394.0,8,16,up
492394.0,8,30,up
492413.0,12,38,up
492418.0,27,86,up
492420.0,22,42,up
492423.0,17,28,up
492438.0,12,17,up
492468.0,17,28,up
492469.0,9,25,up
492480.0,60,67,up
492498.0,12,17,up
492508.0,16,30,up
492508.0,27,35,up
492528.0,17,28,up
492556.0,9,25,up
492563.0,12,39,up
492588.0,12,17,up
492588.0,17,28,up
492588.0,17,39,up
492604.0,4,10,up
492623.0,12,39,up
492628.0,8,16,up
492632.0,19,42,up
492638.0,36,47,up
492646.0,9,25,up
492683.0,12,28,up
492713.0,12,39,up
492736.0,9,25,up
492743.0,12,28,up
492753.0,8,30,up
492775.0,5,71,up
492808.0,16,30,up
492811.0,19,42,up
492826.0,9,25,up
492828.0,17,38,up
492839.0,27,86,up
492904.0,8,16,up
492916.0,9,25,up
492918.0,12,17,up
492978.0,12,17,up
492991.0,19,22,up
493008.0,14,78,up
493020.0,22,42,up
493049.0,27,86,up
493050.0,19,22,up
493058.0,31,71,up
493066.0,9,25,up
493068.0,12,17,up
493080.0,11,46,up
493084.0,4,10,up
493100.0,11,48,up
493100.0,46,48,up
493111.0,19,42,up
493118.0,31,71,up
493126.0,9,25,up
493128.0,17,39,up
493133.0,12,39,up
493144.0,17,28,up
493189.0,9,25,up
493190.0,24,85,up
493194.0,12,28,up
493208.0,31,71,up
493219.0,9,56,up
493233.0,12,28,up
493278.0,17,39,up
493288.0,8,16,up
493308.0,17,28,up
493310.0,11,48,up
493343.0,12,17,up
493352.0,19,22,up
493370.0,46,48,up
493373.0,12,28,up
493381.0,11,48,up
493398.0,14,78,up
493410.0,27,35,up
493443.0,12,28,up
493458.0,17,28,up
493460.0,11,48,up
493471.0,19,22,up
493471.0,22,42,up
493489.0,12,17,up
493489.0,17,28,up
493499.0,27,86,up
493503.0,12,28,up
493521.0,12,39,up
493550.0,9,25,up
493551.0,12,28,up
493561.0,11,46,up
493581.0,12,17,up
493591.0,11,48,up
493607.0,9,25,up
493610.0,9,56,up
493611.0,12,17,up
493621.0,19,22,up
493641.0,12,28,up
493671.0,12,28,up
493679.0,27,86,up
493688.0,31,71,up
493701.0,12,38,up
493711.0,11,48,up
493712.0,19,42,up
493741.0,22,97,up
493744.0,8,16,up
493757.0,9,25,up
493761.0,46,48,up
493788.0,17,28,up
493789.0,60,67,up
493798.0,8,16,up
493802.0,19,42,up
493835.0,17,28,up
493864.0,17,28,up
493881.0,12,38,up
493891.0,11,48,up
493891.0,22,42,up
493892.0,19,22,up
493924.0,17,28,up
493952.0,19,42,up
493967.0,25,56,up
493970.0,46,48,up
494008.0,8,16,up
494027.0,9,25,up
494058.0,17,28,up
494061.0,46,48,up
494068.0,8,16,up
494090.0,11,48,up
494102.0,19,42,up
494103.0,8,16,up
494118.0,17,28,up
494128.0,37,90,up
494148.0,17,28,up
494150.0,46,48,up
494162.0,19,22,up
494178.0,14,78,up
494180.0,11,48,up
494190.0,22,42,up
494191.0,11,46,up
494219.0,8,16,up
494251.0,11,48,up
494270.0,12,17,up
494281.0,19,22,up
494312.0,19,22,up
494314.0,17,28,up
494331.0,9,25,up
494338.0,8,16,up
494375.0,17,28,up
494390.0,9,25,up
494399.0,27,86,up
494430.0,19,42,up
494460.0,19,22,up
494460.0,27,86,up
494461.0,11,48,up
494464.0,17,28,up
494464.0,8,16,up
494480.0,9,25,up
494491.0,11,48,up
494520.0,19,22,up
494520.0,19,42,up
494568.0,9,25,up
494576.0,5,71,up
494581.0,11,46,up
494584.0,17,28,up
494629.0,17,28,up
494630.0,9,56,up
494659.0,17,28,up
494669.0,27,86,up
494691.0,12,17,up
494691.0,12,28,up
494705.0,8,16,up
494720.0,9,25,up
494751.0,12,28,up
494760.0,19,22,up
494779.0,12,17,up
494779.0,17,28,up
494791.0,11,46,up
494794.0,8,16,up
494811.0,9,25,up
494820.0,19,22,up
494820.0,27,86,up
494824.0,8,16,up
494841.0,12,17,up
494871.0,12,28,up
494879.0,8,16,up
494881.0,11,46,up
494902.0,11,48,up
494902.0,12,17,up
494902.0,46,48,up
494928.0,9,25,up
494940.0,19,22,up
494959.0,12,17,up
494961.0,12,28,up
494969.0,8,16,up
494974.0,28,39,up
494988.0,9,25,up
495004.0,12,28,up
495019.0,12,17,up
495030.0,27,86,up
495039.0,36,47,up
495048.0,9,25,up
495049.0,17,28,up
495064.0,8,16,up
495090.0,19,22,up
495124.0,12,28,up
495171.0,12,17,up
495171.0,12,28,up
495202.0,11,48,up
495210.0,27,86,up
495214.0,17,28,up
495220.0,18,74,up
495231.0,12,17,up
495244.0,8,16,up
495274.0,12,28,up
495289.0,12,17,up
495305.0,17,28,up
495319.0,12,17,up
495329.0,60,67,up
495330.0,27,86,up
495359.0,8,16,up
495432.0,18,74,up
495440.0,9,25,up
495441.0,12,38,up
495450.0,19,22,up
495450.0,27,86,up
495484.0,17,28,up
495532.0,11,48,up
495571.0,11,46,up
495574.0,8,16,up
495591.0,12,28,up
495592.0,11,48,up
495614.0,9,25,up
495630.0,19,22,up
495644.0,9,25,up
495661.0,11,48,up
495691.0,11,46,up
495716.0,5,71,up
495724.0,8,16,up
495736.0,12,17,up
495741.0,12,28,up
495814.0,12,28,up
495824.0,9,25,up
495852.0,18,74,up
495871.0,11,48,up
495874.0,17,28,up
495902.0,19,22,up
495904.0,28,39,up
495945.0,17,28,up
495951.0,9,25,up
495960.0,19,22,up
495962.0,11,46,up
496020.0,19,42,up
496023.0,8,16,up
496035.0,17,39,up
496064.0,9,25,up
496068.0,24,85,up
496101.0,9,25,up
496106.0,5,71,up
496108.0,27,86,up
496141.0,19,22,up
496144.0,17,28,up
496201.0,22,42,up
496216.0,17,28,up
496229.0,27,86,up
496260.0,8,16,up
496291.0,11,46,up
496321.0,11,48,up
496325.0,28,39,up
496350.0,19,42,up
496379.0,27,35,up
496379.0,27,76,up
496396.0,17,28,up
496413.0,6,36,up
496439.0,27,76,up
496439.0,60,67,up
496440.0,8,16,up
496443.0,36,50,up
496445.0,12,28,up
496456.0,12,17,up
496458.0,24,85,up
496470.0,8,16,up
496492.0,11,48,up
496499.0,27,76,up
496503.0,36,50,up
496514.0,9,25,up
496521.0,12,17,up
496559.0,27,86,up
496563.0,6,36,up
496581.0,9,25,up
496582.0,46,48,up
496619.0,60,67,up
496623.0,36,47,up
496623.0,8,16,up
496642.0,46,48,up
496653.0,11,46,up
496653.0,11,48,up
496653.0,8,16,up
496679.0,27,86,up
496680.0,19,42,up
496724.0,25,56,up
496744.0,6,36,up
496745.0,17,28,up
496762.0,11,48,up
496770.0,19,22,up
496773.0,8,16,up
496775.0,12,28,up
496814.0,25,56,up
496835.0,17,28,up
496862.0,22,27,up
496876.0,17,28,up
496882.0,11,48,up
496889.0,27,76,up
496890.0,19,22,up
496911.0,9,25,up
496921.0,60,67,up
496932.0,14,78,up
496941.0,9,25,up
496979.0,27,76,up
496996.0,17,28,up
497002.0,46,48,up
497032.0,9,25,up
497039.0,27,76,up
497062.0,11,48,up
497101.0,19,22,up
497122.0,11,48,up
497129.0,27,76,up
497131.0,22,42,up
497160.0,19,42,up
497196.0,17,28,up
497242.0,9,25,up
497253.0,11,48,up
497282.0,60,67,up
497326.0,17,28,up
497332.0,11,48,up
497343.0,19,22,up
497371.0,8,16,up
497383.0,16,30,up
497398.0,5,71,up
497401.0,19,22,up
497403.0,8,16,up
497403.0,8,30,up
497413.0,14,78,up
497418.0,24,85,up
497431.0,22,42,up
497436.0,12,28,up
497473.0,14,78,up
497490.0,27,86,up
497493.0,8,16,up
497503.0,8,30,up
497512.0,11,48,up
497512.0,9,25,up
497550.0,27,86,up
497552.0,11,48,up
497583.0,8,30,up
497596.0,12,17,up
497669.0,27,86,up
497673.0,11,46,up
497692.0,11,48,up
497713.0,8,30,up
497752.0,12,28,up
497773.0,14,78,up
497803.0,16,30,up
497819.0,27,86,up
497833.0,16,30,up
497850.0,19,42,up
497853.0,11,48,up
497873.0,12,28,up
497879.0,27,76,up
497896.0,17,28,up
497910.0,16,30,up
497910.0,8,16,up
497911.0,19,42,up
497916.0,12,28,up
497926.0,17,28,up
497958.0,6,36,up
497963.0,12,17,up
497963.0,12,28,up
497969.0,27,86,up
497992.0,11,48,up
498002.0,19,22,up
498003.0,11,46,up
498022.0,46,48,up
498022.0,9,25,up
498023.0,12,28,up
498046.0,12,17,up
498053.0,12,28,up
498063.0,8,16,up
498064.0,19,22,up
498064.0,6,36,up
498089.0,27,86,up
498093.0,8,30,up
498120.0,16,30,up
498120.0,19,42,up
498126.0,12,28,up
498179.0,27,86,up
498223.0,16,30,up
498232.0,11,48,up
498241.0,8,16,up
498258.0,6,36,up
498274.0,8,16,up
498283.0,14,78,up
498285.0,9,25,up
498292.0,11,48,up
498292.0,46,48,up
498303.0,8,16,up
498332.0,19,22,up
498337.0,12,28,up
498337.0,17,28,up
498343.0,8,30,up
498347.0,12,17,up
498376.0,12,17,up
498387.0,94,98,up
498390.0,27,86,up
498391.0,16,30,up
498391.0,8,16,up
498406.0,17,28,up
498408.0,6,36,up
498451.0,16,30,up
498451.0,8,16,up
498453.0,11,48,up
498454.0,6,36,up
498484.0,8,30,up
498498.0,6,36,up
498502.0,46,48,up
498515.0,8,30,up
498539.0,27,35,up
498553.0,14,78,up
498574.0,8,16,up
498592.0,46,48,up
498599.0,27,35,up
498603.0,19,22,up
498618.0,6,36,up
498646.0,17,28,up
498653.0,12,38,up
498664.0,6,36,up
498664.0,8,30,up
498694.0,6,36,up
498695.0,8,30,up
498706.0,9,25,up
498713.0,11,48,up
498733.0,8,30,up
498768.0,6,36,up
498783.0,11,48,up
498809.0,27,35,up
498827.0,12,17,up
498843.0,11,48,up
498867.0,94,98,up
498871.0,16,30,up
498875.0,8,16,up
498875.0,8,30,up
498889.0,24,85,up
498902.0,19,22,up
498905.0,8,16,up
498916.0,12,17,up
498946.0,9,25,up
498953.0,11,48,up
498959.0,27,86,up
498961.0,8,16,up
498976.0,17,28,up
498994.0,8,16,up
499014.0,11,48,up
499021.0,16,30,up
499027.0,17,28,up
499057.0,17,28,up
499073.0,12,17,up
499073.0,12,28,up
499074.0,46,48,up
499081.0,8,16,up
499123.0,14,78,up
499128.0,6,36,up
499134.0,46,48,up
499156.0,17,28,up
499164.0,11,48,up
499171.0,8,16,up
499186.0,12,17,up
499205.0,8,16,up
499213.0,14,78,up
499231.0,16,30,up
499233.0,11,46,up
499254.0,11,48,up
499273.0,16,30,up
499287.0,94,98,up
499293.0,11,46,up
499306.0,17,28,up
499321.0,16,30,up
499325.0,8,16,up
499325.0,8,30,up
499343.0,9,25,up
499353.0,11,48,up
499373.0,12,17,up
499382.0,19,22,up
499404.0,12,17,up
499404.0,12,28,up
499411.0,16,30,up
499424.0,8,30,up
499434.0,46,48,up
499441.0,8,16,up
499454.0,8,30,up
499463.0,9,25,up
499473.0,11,46,up
499484.0,16,30,up
499502.0,8,16,up
499518.0,6,36,up
499531.0,8,16,up
499534.0,8,30,up
499541.0,5,31,up
499544.0,14,78,up
499591.0,16,30,up
499591.0,8,16,up
499595.0,6,36,up
499618.0,5,71,up
499622.0,19,42,up
499681.0,8,16,up
499683.0,19,22,up
499684.0,11,46,up
499684.0,8,30,up
499696.0,9,25,up
499711.0,16,30,up
499711.0,8,16,up
499724.0,14,78,up
499728.0,17,39,up
499734.0,11,48,up
499742.0,19,22,up
499758.0,17,28,up
499771.0,8,16,up
499775.0,8,30,up
499791.0,24,85,up
499831.0,16,30,up
499833.0,11,46,up
499837.0,17,28,up
499844.0,14,78,up
499848.0,17,39,up
499861.0,8,16,up
499865.0,8,30,up
499879.0,24,85,up
499893.0,11,46,up
499904.0,14,78,up
499951.0,8,16,up
499953.0,11,46,up
499955.0,6,36,up
499965.0,8,30,up
499973.0,12,28,up
500008.0,94,98,up
500013.0,11,46,up
500017.0,17,28,up
500026.0,9,25,up
500028.0,17,39,up
500041.0,16,30,up
500042.0,19,22,up
500059.0,6,36,up
500063.0,9,25,up
500075.0,8,16,up
500075.0,8,30,up
500135.0,8,30,up
500153.0,9,25,up
500161.0,8,16,up
500178.0,17,28,up
500192.0,19,42,up
500206.0,9,25,up
500222.0,16,30,up
500224.0,11,46,up
500227.0,28,39,up
500251.0,8,16,up
500254.0,11,48,up
500273.0,9,25,up
500282.0,19,22,up
500295.0,16,30,up
500298.0,17,28,up
500299.0,6,36,up
500309.0,94,98,up
500328.0,17,39,up
500341.0,8,16,up
500359.0,6,36,up
500372.0,19,22,up
500375.0,11,46,up
500375.0,8,16,up
500377.0,28,39,up
500385.0,8,30,up
500386.0,9,25,up
500404.0,11,48,up
500453.0,9,25,up
500462.0,16,30,up
500474.0,14,78,up
500475.0,8,30,up
500484.0,46,48,up
500492.0,8,16,up
500513.0,9,25,up
500521.0,16,30,up
500522.0,19,22,up
500527.0,28,39,up
500543.0,9,25,up
500554.0,11,48,up
500573.0,12,17,up
500582.0,8,16,up
500584.0,19,22,up
500595.0,53,78,up
500596.0,9,25,up
500613.0,19,22,up
500625.0,14,53,up
500625.0,8,30,up
500626.0,25,56,up
500642.0,16,30,up
500685.0,14,53,up
500685.0,14,78,up
500707.0,17,28,up
500716.0,9,25,up
500734.0,11,48,up
500745.0,14,78,up
500746.0,25,56,up
500764.0,11,46,up
500775.0,14,53,up
500776.0,9,25,up
500791.0,8,16,up
500797.0,17,28,up
500803.0,17,39,up
500821.0,16,30,up
500824.0,11,46,up
500882.0,19,22,up
500903.0,9,25,up
500910.0,5,69,up
500914.0,11,48,up
500915.0,8,30,up
500955.0,16,30,up
500977.0,17,28,up
500977.0,28,39,up
501001.0,8,16,up
501016.0,9,25,up
501029.0,94,98,up
501034.0,11,46,up
501037.0,28,39,up
501054.0,9,25,up
501073.0,17,28,up
501073.0,17,39,up
501084.0,11,48,up
501090.0,5,71,up
501097.0,28,39,up
501113.0,9,25,up
501143.0,9,25,up
501144.0,46,48,up
501149.0,94,98,up
501155.0,8,30,up
501191.0,8,30,up
501220.0,16,30,up
501233.0,9,25,up
501234.0,11,48,up
501243.0,19,42,up
501255.0,14,78,up
501263.0,9,25,up
501265.0,46,48,up
501295.0,11,48,up
501307.0,28,39,up
501311.0,8,30,up
501315.0,14,53,up
501333.0,19,22,up
501346.0,9,25,up
501350.0,6,36,up
501364.0,11,46,up
501384.0,11,48,up
501406.0,9,25,up
501422.0,16,30,up
501424.0,11,48,up
501430.0,8,30,up
501435.0,14,53,up
501435.0,14,78,up
501474.0,9,25,up
501475.0,12,28,up
501482.0,36,47,up
501505.0,12,38,up
501513.0,16,30,up
501514.0,11,48,up
501519.0,15,102,up
501526.0,9,25,up
501542.0,36,47,up
501542.0,8,16,up
501545.0,8,30,up
501564.0,15,102,up
501564.0,9,25,up
501565.0,12,38,up
501620.0,6,36,up
501632.0,16,30,up
501632.0,8,16,up
501634.0,11,46,up
501663.0,6,36,up
501704.0,18,74,up
501744.0,9,56,up
501753.0,8,16,up
501756.0,8,30,up
501785.0,8,16,up
501785.0,8,30,up
501790.0,16,30,up
501794.0,18,74,up
501814.0,19,22,up
501817.0,28,39,up
501834.0,11,48,up
501842.0,16,30,up
501842.0,8,16,up
501860.0,6,36,up
501874.0,19,42,up
501890.0,6,36,up
501895.0,9,25,up
501902.0,16,30,up
501937.0,28,39,up
501955.0,46,48,up
501967.0,17,28,up
501981.0,24,85,up
502001.0,8,30,up
502007.0,9,25,up
502010.0,6,47,up
502015.0,12,28,up
502027.0,28,39,up
502033.0,17,28,up
502045.0,15,102,up
502052.0,8,16,up
502053.0,11,48,up
502063.0,17,28,up
502070.0,6,36,up
502105.0,11,48,up
502114.0,19,22,up
502116.0,8,16,up
502117.0,17,28,up
502119.0,15,102,up
502141.0,27,35,up
502147.0,28,39,up
502154.0,17,38,up
502165.0,11,48,up
502170.0,94,98,up
502171.0,27,83,up
502180.0,14,78,up
502181.0,8,30,up
502232.0,8,16,up
502234.0,22,42,up
502268.0,28,39,up
502270.0,15,102,up
502280.0,10,77,up
502284.0,9,56,up
502285.0,11,48,up
502290.0,94,98,up
502292.0,8,16,up
502326.0,8,30,up
502354.0,19,22,up
502375.0,46,48,up
502383.0,11,48,up
502391.0,14,78,up
502417.0,28,39,up
502442.0,16,30,up
502457.0,9,25,up
502465.0,11,48,up
502465.0,46,48,up
502472.0,11,46,up
502479.0,15,102,up
502486.0,9,25,up
502502.0,16,30,up
502520.0,10,77,up
502534.0,19,22,up
502537.0,12,28,up
502541.0,14,78,up
502555.0,46,48,up
502562.0,16,30,up
502574.0,18,74,up
502580.0,6,47,up
502585.0,11,48,up
502585.0,15,102,up
502623.0,11,46,up
502624.0,19,22,up
502627.0,28,39,up
502629.0,15,102,up
502640.0,6,47,up
502652.0,16,30,up
502653.0,11,48,up
502683.0,11,48,up
502684.0,22,42,up
502704.0,9,25,up
502717.0,8,30,up
502720.0,14,78,up
502742.0,16,30,up
502742.0,8,16,up
502744.0,19,42,up
502761.0,10,77,up
502773.0,11,46,up
502776.0,8,16,up
502803.0,11,48,up
502804.0,19,22,up
502804.0,22,42,up
502862.0,27,76,up
502864.0,19,22,up
502881.0,10,77,up
502885.0,11,48,up
502886.0,12,38,up
502908.0,9,25,up
502915.0,46,48,up
502922.0,16,30,up
502923.0,11,48,up
502938.0,9,25,up
502945.0,9,56,up
502948.0,21,72,up
502983.0,6,36,up
502989.0,28,39,up
502998.0,9,25,up
503000.0,10,77,up
503019.0,12,28,up
503043.0,11,46,up
503043.0,11,48,up
503046.0,8,16,up
503049.0,12,28,up
503060.0,6,36,up
503065.0,12,38,up
503074.0,22,42,up
503079.0,12,28,up
503090.0,10,77,up
503103.0,11,46,up
503107.0,8,16,up
503109.0,28,38,up
503125.0,46,48,up
503155.0,11,48,up
503191.0,94,104,up
503195.0,19,22,up
503201.0,14,78,up
503215.0,9,56,up
503223.0,11,46,up
503223.0,16,30,up
503223.0,6,36,up
503252.0,16,30,up
503253.0,11,48,up
503257.0,8,30,up
503270.0,10,77,up
503283.0,11,46,up
503320.0,15,102,up
503328.0,9,25,up
503330.0,10,77,up
503330.0,6,36,up
503344.0,19,22,up
503394.0,11,48,up
503394.0,46,48,up
503395.0,9,56,up
503403.0,27,86,up
503410.0,15,102,up
503433.0,6,36,up
503440.0,15,102,up
503459.0,21,32,up
503463.0,11,46,up
503467.0,8,30,up
503469.0,12,28,up
503484.0,11,48,up
503484.0,46,48,up
503494.0,19,42,up
503497.0,8,16,up
503499.0,12,28,up
503511.0,24,85,up
503513.0,23,72,up
503519.0,21,23,up
503523.0,11,48,up
503530.0,15,102,up
503540.0,21,72,up
503540.0,6,50,up
503545.0,12,38,up
503549.0,21,23,up
503553.0,11,48,up
503559.0,15,102,up
503561.0,14,78,up
503575.0,9,25,up
503583.0,11,46,up
503583.0,36,50,up
503589.0,28,39,up
503601.0,24,85,up
503614.0,19,42,up
503630.0,23,72,up
503630.0,6,36,up
503636.0,12,38,up
503647.0,8,16,up
503658.0,9,25,up
503660.0,10,77,up
503673.0,11,46,up
503673.0,6,36,up
503679.0,12,28,up
503681.0,14,78,up
503695.0,9,25,up
503703.0,11,48,up
503707.0,8,30,up
503709.0,12,28,up
503720.0,10,77,up
503720.0,23,72,up
503721.0,6,36,up
503763.0,6,36,up
503785.0,9,56,up
503793.0,11,48,up
503795.0,19,22,up
503810.0,10,77,up
503810.0,32,72,up
503819.0,21,32,up
503827.0,8,16,up
503846.0,12,38,up
503854.0,19,42,up
503861.0,16,30,up
503861.0,8,30,up
503883.0,11,46,up
503883.0,27,35,up
503921.0,14,78,up
503936.0,23,72,up
503944.0,19,22,up
503961.0,24,85,up
503974.0,19,22,up
503977.0,8,30,up
503996.0,12,38,up
503996.0,23,72,up
504003.0,6,36,up
504007.0,8,16,up
504033.0,16,30,up
504039.0,28,39,up
504041.0,14,78,up
504052.0,6,36,up
504068.0,19,22,up
504081.0,10,77,up
504084.0,9,25,up
504086.0,12,38,up
504092.0,94,98,up
504101.0,14,78,up
504112.0,6,36,up
504116.0,23,72,up
504153.0,8,16,up
504154.0,19,83,up
504157.0,8,30,up
504183.0,11,48,up
504200.0,69,71,up
504204.0,9,25,up
504215.0,19,22,up
504219.0,28,39,up
504243.0,16,30,up
504276.0,19,22,up
504291.0,10,77,up
504310.0,28,39,up
504337.0,8,30,up
504355.0,12,38,up
504356.0,23,72,up
504363.0,11,48,up
504379.0,9,25,up
504382.0,6,36,up
504385.0,15,102,up
504393.0,16,30,up
504393.0,8,16,up
504423.0,11,46,up
504423.0,36,47,up
504432.0,14,78,up
504441.0,10,77,up
504443.0,9,25,up
504457.0,8,30,up
504470.0,23,72,up
504474.0,9,25,up
504483.0,11,46,up
504483.0,27,35,up
504543.0,27,76,up
504549.0,28,39,up
504552.0,14,78,up
504560.0,23,72,up
504573.0,11,46,up
504574.0,19,42,up
504581.0,15,102,up
504588.0,9,25,up
504603.0,16,30,up
504653.0,9,25,up
504657.0,23,72,up
504664.0,19,22,up
504682.0,24,85,up
504696.0,19,22,up
504753.0,11,48,up
504786.0,19,22,up
504791.0,15,102,up
504813.0,8,16,up
504819.0,28,39,up
504844.0,6,36,up
504847.0,8,30,up
504866.0,15,102,up
504874.0,36,47,up
504888.0,9,25,up
504939.0,28,39,up
504965.0,11,48,up
504978.0,9,25,up
504995.0,19,22,up
505012.0,10,77,up
505027.0,8,30,up
505040.0,23,72,up
505056.0,19,22,up
505056.0,22,42,up
505061.0,15,102,up
505065.0,17,28,up
505065.0,17,39,up
505083.0,11,48,up
505086.0,19,22,up
505095.0,6,36,up
505116.0,22,42,up
505134.0,9,56,up
505143.0,11,48,up
505143.0,16,30,up
505155.0,17,39,up
505155.0,6,36,up
505179.0,17,28,up
505179.0,28,39,up
505188.0,9,25,up
505192.0,6,36,up
505267.0,19,22,up
505282.0,6,36,up
505296.0,19,22,up
505309.0,9,25,up
505311.0,10,77,up
505335.0,6,36,up
505369.0,9,25,up
505384.0,16,30,up
505388.0,8,30,up
505419.0,28,39,up
505423.0,14,78,up
505429.0,9,25,up
505508.0,8,30,up
505509.0,22,42,up
505519.0,9,25,up
505556.0,9,56,up
505564.0,16,30,up
505564.0,19,22,up
505564.0,19,42,up
505564.0,8,16,up
